Genus,species,Year,Location,region,subregion,Elytron.mm
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.43
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.07
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.32
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.75
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.56
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.63
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.71
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.17
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.96
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.57
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.11
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.73
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.04
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.44
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.38
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.90
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.97
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.85
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.93
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.55
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.81
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.12
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.91
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.51
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.67
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.86
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.63
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.71
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.53
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.93
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.28
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.75
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.63
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.52
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.37
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.04
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.77
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.04
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.75
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.98
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.21
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.21
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.85
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.11
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.58
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.38
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.55
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.01
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.08
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.18
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.07
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.37
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.09
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.00
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.08
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.70
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.91
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.91
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.11
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.49
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.80
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.42
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.75
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.36
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.30
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.62
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.28
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.26
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.58
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.66
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.70
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.62
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.12
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.52
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.66
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.68
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.00
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.09
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.02
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.33
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.46
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.62
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.20
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.94
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.24
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.62
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.94
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.00
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.65
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.65
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.53
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.11
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.85
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.36
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.95
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.49
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.02
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.92
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.26
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.72
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.65
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.09
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.68
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.71
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.77
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.03
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.46
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.90
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.53
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.89
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.91
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.32
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.94
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.35
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.56
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.47
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.58
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.32
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.26
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.93
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.30
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.66
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.30
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.35
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.95
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.30
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.88
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.29
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.70
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.42
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.89
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.25
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.84
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.61
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.14
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.49
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.63
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.52
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.09
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.10
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.65
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.37
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.10
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.68
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.30
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.68
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.35
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.80
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.67
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.54
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.43
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.67
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.44
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.68
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.34
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.61
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.58
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.15
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.79
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.70
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.35
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.72
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.57
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.72
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.38
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.57
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.48
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.55
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.35
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.89
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.64
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.12
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.37
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.45
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.82
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.86
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.71
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.03
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.11
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.97
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.83
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.69
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.95
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.65
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.63
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.39
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.99
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.71
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.57
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.96
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.16
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.02
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.41
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.72
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.12
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.76
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.87
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.51
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.23
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.43
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.97
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.15
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.57
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.13
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.78
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.53
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.54
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.32
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.91
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.02
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.66
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.77
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.74
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,5.36
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.27
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.29
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.19
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.10
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.58
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.80
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.85
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.92
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.81
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.22
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,3.81
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.52
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.59
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.69
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.05
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.52
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.96
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.60
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.73
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.40
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.31
Amara,quenseli,1996,Osoyoos,Southern_Interior,Osoyoos,4.87
